Submission id,id,Started at,Reviewed at,Total approvals,Siblings,Age,Sex,female,Ethnicity,Countryofbirth,Country of residence,Nationality,Language,Student status,Employment status,session,IPAddress,Duration,Treatment,control,t1,t2,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,Q6 Comp,Action1,blue,Advice1,timer action 1_First Click,timer action 1_Last Click,pagetimerSH,timer action 1_Click Count,Dnorm1,Snorm1,Comp2,Action2,Advice2,Timer action 2 _First Click,Timer action 2 _Last Click,pagetimerPGG,Timer action 2 _Click Count,DNorm2,SNorm2,Comp3,Action3,Advice3,Timer action 3 _First Click,Timer action 3 _Last Click,pagetimerDic,Timer action 3 _Click Count,DNorm3,SNorm3,Lotteries,risktolerance,wealth,poor,lowerincome,describe kinship ,sibling ,hassibling,Kin,closeness,Service,kin2,close2
6459771a62deac447e139cd6,5d51c9574dd16200012c05a5,2023-05-08T22:26:34.745000Z,2023-05-09T00:31:21.914000,277,Yes,26,Male,0,Black,Zambia,South Africa,South Africa,English,No,Part-Time,2,102.220.209.200,1063,2,0,0,1,R_2viVp20ObIs0Ddn,-34.0486,18.4811,EN,50 tokens,Blue,1,Read the payout reward carefully. Try and maximize the bonus by selecting maximum payout. Trust your sibling to choose the same as yourself.,6.951,146.396,153.763,6,Blue,Blue,125 Tokens,100,Play together as a team. Work out the formula to maximize rewards for both of you.,9.053,170.873,192.85,10,50,80,80 tokens,100,This is based an calculated trust. Consider the fact that you may be Role B. Allocations determine the eventual reward.,8.83,15.182,130.899,3,50,80,"Gamble 4: Event A, Payoff: 34 tokens; Event B, Payoff: - 2 tokens",4,well off,0,0,"trust, loyalty and friendship",Yes,1,"I have both, brother(s) and sister(s)",1,No,,
645976843f525714674e6de3,600ed96ef495d470208e0420,2023-05-08T22:24:04.632000Z,2023-05-09T00:31:17.646000,91,Yes,23,Male,0,Asian,Nepal,Canada,Nepal,Nepali,Yes,Part-Time,2,142.114.7.71,412,2,0,0,1,R_6tzakFQOERSF5x7,43.6089,-79.5002,EN,50 tokens,Blue,1,I just want both players to help each other out. Better to have 100 tokens than 50.,5.757,5.757,34.044,1,Blue,Blue,100 Tokens,20,I think its best to secure as much for yourself as possible without being too stingy. 20-30 should suffice.,3.934,28.535,45.984,5,30,50,80 tokens,50,I think its best to be fair when you are in control and not screw the other party over.,6.171,9.352,26.119,4,50,50,"Gamble 4: Event A, Payoff: 34 tokens; Event B, Payoff: - 2 tokens",4,well off,0,0,"Having a relation with people, whether it be by blood or by choice, like family and friends.",Yes,1,I have a brother/brothers,9,No,,
645976e886299c1fe5e30d56,605390014c4e9ecf8f8c8cae,2023-05-08T22:25:44.797000Z,2023-05-09T00:31:20.332000,41,Yes,26,Male,0,Black,United States,United States,United States,English,No,Full-Time,4,172.56.71.16,758,2,0,0,1,R_7oFkNOwqwiTxXCB,33.8231,-84.3258,EN,50 tokens,Blue,1,You should just read everything very carefully when you start think it through and then make the decision that you think is best for you ,30.929,30.929,82.39,1,Blue,Blue,100 Tokens,50,Again it all starts with making sure you read everything through think on it then make the decision you think is best for you ,4.264,20.059,64.774,7,50,50,80 tokens,50,Read everything through carefully make sure you understand everything completely take a second to think about it then make the decision you think is best for you ,0.91,100.331,100.602,8,0,50,"Gamble 4: Event A, Payoff: 34 tokens; Event B, Payoff: - 2 tokens",4,well off,0,0,To me it�۪s means Family ,Yes,1,"I have both, brother(s) and sister(s)",10,No,,
64598f45435764c0bb9c9b88,611729f2d38126df5d7dd558,2023-05-09T00:09:44.450000Z,2023-05-09T01:51:09.871000,384,Yes,31,Male,0,Black,United States,United States,United States,English,No,Other,4,213.225.9.91,466,2,0,0,1,R_80PqQj6IaFT5P9d,48.2169,16.4997,EN,100 tokens,Blue,1,"I feel like most will just chose blue as it is their favorite color, usually yellow is also more of an happy color and then based of this i chose the one that i chose",6.124,6.124,74.996,1,Blue,Blue,100 Tokens,100,"just chose the maximal number, feels like everyone do it as a team",7.052,32.513,58.53,4,20,100,80 tokens,0,I want all tokens to myself even if it is not fair but there is no counter to it ,14.098,15.999,39.235,2,35,50,"Gamble 4: Event A, Payoff: 34 tokens; Event B, Payoff: - 2 tokens",4,well off,0,0,a relationship with a group of people (family),Yes,1,I have a sister/sisters,6,No,Yes,6
6459910816d7067f5a4414b5,63d17a48d33f1551b46fbc60,2023-05-09T00:17:15.952000Z,2023-05-09T01:51:11.997000,212,Yes,29,Male,0,Asian,United States,United States,United States,English,Yes,Full-Time,1,72.220.244.202,482,2,0,0,1,R_6bN2tG079fnenl2,33.1097,-117.067,EN,50 tokens,Blue,1,"It's best for both players to pick blue. However, this depends on how motivated the other player is. My recommendation is to assume that all players want more rather than less so it's prudent to select the option which pays out more.",5.377,5.377,137.854,1,Blue,Blue,100 Tokens,50,It's a public fund so giving half seemed prudent. It's fair and you get a good payoff.,3.712,4.716,47.442,2,50,50,80 tokens,50,"There is an imbalance of power in this scenario. Since one player is at the whim of another, I opt to go with the most fair option. That way both players can benefit.",3.138,4.968,64.383,2,0,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,well off,0,0,It's that feeling of togetherness one feels with other people.,Yes,1,"I have both, brother(s) and sister(s)",10,No,,
64597f9f819c43de17e30d50,5865dd647fbbcd00013973b8,2023-05-08T23:02:55.237000Z,2023-05-09T00:31:28.267000,714,Yes,27,Male,0,White,United States,United States,United States,English,No,Full-Time,2,177.238.22.23,412,2,0,0,1,R_3Xhd4Tl0TRhQxee,17.1114,-96.7045,ES-ES,50 tokens,Blue,1,"if  you choose blue there is a guaranteed win, so taking in mind that choose always blue",2.772,6.169,33.832,2,Blue,Blue,50 Tokens,100,"contribute all, in that way if the other person does the same you will get the 100",5.557,8.001,39.842,3,50,100,80 tokens,50,be equal and contibute the half of all tokens to the other person,5.592,27.526,33.753,5,10,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,well off,0,0,"I think is what makes you realtive to others, it is commonly used in families",Yes,1,I have a brother/brothers,0,No,,
6459951babddbe96d8f5495b,5ba345bcf07414000106135e,2023-05-09T00:34:41.070000Z,2023-05-09T01:51:16.657000,3459,Yes,62,Male,0,Black,South Africa,South Africa,South Africa,English,No,Full-Time,4,41.116.73.148,795,2,0,0,1,R_8N7Vg86z9vqItxC,-26.2309,28.0583,EN,50 tokens,Blue,1,It's hard to know what your counterpart will choose so it's best to just go with your gut than to stress about what you don't know and probably would never know. Always go with your gut feeling ,10.109,78.061,78.402,2,Blue,Blue,125 Tokens,50,Always consider what is right for both you and your counterpart even when you don't know who they might be. Be thought and smart,8.084,54.173,54.684,9,50,50,80 tokens,50,"I suggest you just live in the moment and have fun, you'll never live in this moment and time again. Make the most of it ",9.372,59.869,61.281,8,50,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,well off,0,0,"Sibling, someone I'm related to.",Yes,1,"I have both, brother(s) and sister(s)",9,No,,
64597748ac0cdc5eac9f7904,5d7676e5cac29f001978af7b,2023-05-08T22:28:03.109000Z,2023-05-09T00:31:24.262000,149,Yes,22,Male,0,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",4,108.68.120.242,790,2,0,0,1,R_5iyU7NabJxXYBfi,37.2599,-121.9171,EN,50 tokens,Blue,1,Read the instructions. Decide if you think the other participant will share. Go for the sure thing and pick yellow.,11.112,11.112,83.789,1,Yellow,none,125 Tokens,50,Read the instructions. Decide if you think the other participant will share otherwise go for the sure thing.,28.482,116.717,119.024,5,50,50,80 tokens,50,Read the instructions. Try not to be greedy. Be fair and share with the other participant.,11.932,77.581,93.122,6,50,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,well off,0,0,Friendship,Yes,1,I have a brother/brothers,5,No,,
6459900a5b7278db2bce9b4e,5eed0a360b80bb1148692c2d,2023-05-09T00:13:01.345000Z,2023-05-09T01:51:10.557000,162,Yes,27,Male,0,White,United Kingdom,Poland,Poland,English,No,Full-Time,4,46.205.204.191,502,2,0,0,1,R_8J4uqX9eBVgnlY8,52.3854,16.9518,EN,50 tokens,Blue,1,"In my opinion, it is best to choose the blue option because each player then receives 100 tokens",44.107,44.107,46.43,1,Blue,Blue,125 Tokens,100,"In my opinion, it is worth investing at least half of the funds in a public fund",12.398,46.937,48.22,3,100,100,80 tokens,0,"in this case, in my opinion, it is not worth allocating any credits to role b while being in role a, because I have no benefits from it",9.048,55.259,56.526,2,0,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,well off,0,0,kinship means as much to me as someone close to me,Yes,1,"I have both, brother(s) and sister(s)",7,No,,
6459764ca143762f36c9b695,5f48dd7cee072b297b07de07,2023-05-08T22:23:08.511000Z,2023-05-09T00:31:16.315000,175,Yes,29,Male,0,Black,United States,United States,United States,English,No,Full-Time,4,97.140.75.149,981,2,0,0,1,R_3VQINN6q6b9TF7n,36.0331,-79.3805,EN,0 tokens,Blue,1,It's best to think about yourself in situations like this. Why choose yellow anyways when its less than blue.,12.624,132.207,138.501,2,Blue,Blue,50 Tokens,100,Some times when you take risk you'll get rich. The tokens was already giving to you for free and you have a chance for it to go up by 50 why not throw in the towel.,17.135,134.325,138.644,9,50,100,80 tokens,20,20 is enough to get started and double Role B funds and 80 is still more than enough for Role A to have to double the funds. ,4.109,73.36,81.593,10,10,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,well off,0,0,Kinship it a blood relationship like a brother and a sister.,Yes,1,I have a brother/brothers,1,No,,
645976ed5a5a6cb80cdfc491,5ec18286631bb55af9cb9a99,2023-05-08T22:25:49.019000Z,2023-05-09T00:31:20.496000,24,Yes,29,Male,0,White,United States,United States,United States,English,No,Full-Time,2,140.150.161.187,1380,2,0,0,1,R_7QfuivmseeVX5Ts,37.751,-97.822,EN,50 tokens,Yellow,0,"Always concentrate on gaining a thorough comprehension of the methods and guidelines because this information will serve as the basis for your decision-making. Recall that flexibility frequently triumphs over inflexible tactics, so continue to be flexible and attentive. Finally, maintain an optimistic attitude, take something away from every encounter, and use every interaction to improve your strategy and abilities.",20.806,288.815,291.688,36,Yellow,Yellow,100 Tokens,40,"Always concentrate on gaining a thorough comprehension of the methods and guidelines because this information will serve as the basis for your decision-making. Recall that flexibility frequently triumphs over inflexible tactics, so continue to be flexible and attentive to your opponent's moves.",1.589,48.032,48.89,9,0,30,80 tokens,30,Make sure you understand how the interaction goes. Have it well thought before choosing an answer,3.495,108.514,118.371,11,20,100,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,well off,0,0,"Kinship, to me, means a deep sense of connection and belonging generally derived from familial ties but can also include close friendships and groups. It's about having a sense of obligation to one another, supporting one another, and sharing experiences",Yes,1,"I have both, brother(s) and sister(s)",6,No,,
645976a47ce34597d681237c,5f4ac2de0ac66467f2246b2f,2023-05-08T22:24:40.528000Z,2023-05-09T00:31:18.523000,236,Yes,31,Male,0,White,Argentina,Hungary,Argentina,Spanish,No,Unemployed (and job seeking),2,78.92.246.139,1086,2,0,0,1,R_2ewCVxgqZJdu8FG,47.5636,19.0947,EN,50 tokens,Yellow,0,Take into account how many people in general have siblings. The chances that your counterpart has siblings are higher. Yellow is the most common possibility,24.923,68.679,162.035,3,Yellow,none,100 Tokens,30,"I do not understand very well this case, but I would contribute 30 tokens as it seems a fair amount. ",12.528,195.593,198.731,12,20,10,80 tokens,50,I would advice to go for 50 because it seems fair. My counterpart gets the same amount of tokens. B could use this tokens to allocate to other parts,5.344,170.585,182.864,14,40,35,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,well off,0,0,similarities between the members of a group or family,Yes,1,I have a brother/brothers,8,No,,
6459761c29b9cb81653a812c,5fb665ecfcacdd37a36cf0b1,2023-05-08T22:22:20.736000Z,2023-05-09T00:31:15.222000,280,Yes,24,Male,0,White,Italy,Italy,Italy,Italian,No,Full-Time,1,78.211.116.38,623,2,0,0,1,R_2flM7fbS6jo0TNT,43.1479,12.1097,EN,50 tokens,Yellow,0,choose always the blue one we should maximize the tokens so we have to choose the blue one,9.44,36.179,46.669,3,Blue,Blue,100 Tokens,100,"the more we both point the more we both receive, do this I recommend, point everything you have",6.622,7.769,44.956,2,100,100,80 tokens,0,aim as little as you can and you will earn as much as you can! make sure you do as I say,4.225,36.793,37.085,3,0,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,well off,0,0,"Have blood,life and family in common",Yes,1,I have a brother/brothers,6,No,,
6459774170d9054174ac4418,5ff8b21dd2ca6f12bdaa5be8,2023-05-08T22:27:17.666000Z,2023-05-09T00:31:24.097000,161,Yes,21,Male,0,Black,United States,United States,United States,English,No,Part-Time,4,185.112.241.95,559,2,0,0,1,R_1yDKzWFFAgrtZCx,37.751,-97.822,EN,50 tokens,Yellow,0,"Choosing Blue could give you 100 tokens if both players pick it, but you get nothing if one picks Yellow. Think about the risks and rewards carefully before you decide.",9.109,66.846,69.71,4,Yellow,Blue,100 Tokens,61,"Assess the risk of receiving nothing if one player picks Yellow while the other picks Blue, and decide accordingly based on your risk tolerance and strategy.",1.743,62.654,66.663,13,50,60,20 tokens,63,"choosing Blue gives 100 tokens each, but choosing differently results in zero tokens for the Blue chooser. Factor in any details about your counterpart and choose wisely to maximize your chances of a favorable outcome.",1.375,67.581,72.381,11,56,48,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,well off,0,0,people that are directly from your roots ,Yes,1,"I have both, brother(s) and sister(s)",9,No,,
645976c590b7bfb53c005778,5f626907a63b1d1738b22d46,2023-05-08T22:25:09.444000Z,2023-05-09T00:31:19.160000,122,Yes,22,Male,0,White,Netherlands,Austria,Netherlands,Dutch,No,Full-Time,4,178.188.228.142,718,2,0,0,1,R_80UVmroxS6SbKai,48.1535,16.3855,EN,50 tokens,Yellow,0,"To get a guaranteed payoff of 50 tokens, choose yellow. Other options have a risk to get nothing. Be safe, choose yellow.",6.76,26.439,49.291,5,Yellow,Blue,125 Tokens,0,"Biggest payout to get is 175, if you contribute 0 and the other 100. Lowest is 75, if you contribute 100, and the other zero. The rest is in between. If both contribute 0, no win for either side.",16.788,218.684,234.848,6,50,50,80 tokens,49,"Biggest gain is if you allocate 0 tokens to the other player. Fair is 50/50. Or, you gift all to B and have 0 left.",5.716,51.595,56.367,2,50,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,well off,0,0,connection between people who share dear moments.,Yes,1,I have a brother/brothers,1,No,,
6459945bd4037da0c36923b5,62f22685b2c86cce37f3e5c4,2023-05-09T00:31:27.921000Z,2023-05-09T01:51:15.619000,223,Yes,27,Male,0,Asian,Japan,Japan,United States,English,No,Full-Time,4,82.41.146.251,404,2,0,0,1,R_8LYBnXcllleqPJ7,55.9144,-3.1637,EN,50 tokens,Yellow,0,Choose the most beneficial outcome for everyone involved in the game. Ensure that you are not greedy and all players do well,3.172,35.438,58.406,2,Blue,Blue,50 Tokens,55,Choose the outcome that will be the best for the most people involved in the situation,2.017,18.102,37.028,7,26,29,80 tokens,50,Ensure that there is fairness in the game and do the greatest for the largest number of players in the interaction,3.808,6.22,33.841,2,50,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,well off,0,0,looking after family and those around you. Sense of owing to others,Yes,1,I have a sister/sisters,8,No,,
66a11795ce60b47e7160dcf8,651d7361e8db78894f7b95cd,2024-07-24T15:02:55.473000Z,2024-07-24T16:34:34.053000Z,885,Yes,53,Male,0,White,United States,United States,United States,English,No,Full-Time,1,192.24.221.40,610,2,0,0,1,R_5e8kCnSTuHER3ld,38.9924,-84.6462,EN,50 tokens,Yellow,0,I would recommend taking the easiest option and selecting yellow. This way we can each get a fair share of 50 each. If you feel like your a person of low integrity you could select a counter option to receive no payout ,4.17,103.855,104.642,6,Yellow,Blue,125 Tokens,50,In this scenario if we both contribute equally we end up with a share equaling the same amount and stand to make more. By contributing half of what I have and you doing the same we end out with an equal share that makes it fair for both of us.,5.181,15.409,85.624,6,50,50,80 tokens,50,The best option is to provide the person in role b with half of the tokens. This way they are awarded a fair share to make their decision. If they are able to understand they�۪ve been given half they may be more amendable to being a fair person to work with. ,6.561,84.065,84.096,6,50,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,well off,0,0,To have a shared experience with a person going through a similar event at the same time,Yes,1,I have a brother/brothers,8,No,,
66a1108622f9b0284a350430,5fa109039727b218f6e4da86,2024-07-24T14:32:38.351000Z,2024-07-24T16:31:52.232000Z,789,Yes,31,Male,0,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time,1,148.63.69.18,408,2,0,0,1,R_8Bxt9XnwosUhWAj,38.731,-9.1373,EN,50 tokens,Yellow,0,i would play safe and play yellow so that i have guaranteed 50 points,4.743,19.475,20.239,5,Yellow,Yellow,100 Tokens,70,"if i contribute to the public fund, we will all receive an equal share back",7.947,13.779,32.737,4,50,70,80 tokens,20,i would just answer what was given to me as an example. in this case i would give player b the remaining 20 points,5.112,26.218,43.103,3,20,20,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,well off,0,0,social relationship even if not from the family,Yes,1,I have a brother/brothers,9,No,,
66a1116666dafe7ca2b02990,6669a1caf3f192a95174ebcd,2024-07-24T14:36:22.608000Z,2024-07-24T16:34:14.582000Z,47,Yes,27,Male,0,Black,South Africa,South Africa,South Africa,English,No,Full-Time,2,41.144.98.199,1038,2,0,0,1,R_8o5uSrZL13TSEGC,-29.8556,31.0449,EN,50 tokens,Yellow,0,"If one of you were to choose Yellow, you are definitely going to get a 50 tokens even if the other person chose a different color.",85.609,133.989,178.701,4,Yellow,Yellow,100 Tokens,100,If your counterpart has no siblings and you are assigned 100 tokens. If you decide to contribute the 100 tokens all contributions will grow by 50%,8.765,191.079,192.26,13,100,50,80 tokens,80,Best advise is to allocate fairly in order for one to always have tokens left,16.535,53.208,80.725,3,50,80,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,well off,0,0,Immediate family,Yes,1,"I have both, brother(s) and sister(s)",10,No,,
645988249a10700cffe049b5,5fbaaa41780852ac5a8c000b,2023-05-08T23:39:20.555000Z,2023-05-09T01:51:21.745000,361,No,23,Female,1,White,United States,United States,United States,English,No,Full-Time,1,65.25.203.135,572,1,0,1,0,R_38K3tMHZZ53iNxf,43.1604,-88.1173,EN,50 tokens,Blue,1,"The way to win this game is through cooperation. Based on the criteria given, If we both choose blue we get 100 tokens! So choose blue and I will do the same.",1.885,58.072,68.852,6,Blue,Blue,100 Tokens,51,"Like in the previous example, the way to win is through cooperation. If we both put in 50 into a public fund we both will receive maximum payout. So I will be putting in 50 and I suggest you do the same.",3.677,9.094,56.537,3,50,50,80 tokens,0,"In this scenario there is no advantage of playing the game (i.e., allocating to the other player). With that in mind, I will be allocation 0 tokens to you.",2.492,5.144,92.256,2,0,0,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,People who are your family in the sense that you stand up and support one another. Doesn't necessarily have to be the family you were born into.,No,0,,,No,,
645966dd67c4c77be24c1500,617078af72ac57476fffaa1f,2023-05-08T21:17:17.734000Z,2023-05-08T21:50:34.452000,38,No,25,Female,1,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other,2,89.155.177.161,426,1,0,1,0,R_2WS2LXj9p2SRpoB,41.5515,-8.4204,PT,50 tokens,Blue,1,"i think the best play is to pick blue, it assures the most reliable outcome",5.686,5.686,23.875,1,Blue,Blue,50 Tokens,50,"just pick the 50 tokens, it's the best way for you two to share the necessary amount",4.614,15.627,37.674,3,50,90,80 tokens,50,"just donate your half, we are in the same boat and if we have the chance to win equaly, lets do it then",7.936,8.998,36.695,2,50,40,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,the relationship between members of the same family,No,0,,,No,,
645a1eadb347bf968de30361,627d1b0ff09ff00d79eb9d35,2023-05-09T10:21:56.233000Z,2023-05-09T14:11:48.763000,267,No,41,Female,1,Asian,United States,United States,United States,English,No,Full-Time,2,73.191.119.17,355,1,0,1,0,R_3ccHvgmcTRRCTPo,39.0462,-77.1195,EN,50 tokens,Blue,1,The most impactful amount of rewards seems to be to ensure both parties get something instead of just yourself.,5.915,30.585,48.802,3,Yellow,Blue,50 Tokens,0,I unfortunately don't have great advice for this section of the game. I used my best estimate.,5.447,8.827,31.973,2,51,50,80 tokens,50,Try to make the allocations equal to ensure you both get something.,5.067,7.329,22.758,4,52,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,community of people who share things in common with you,No,0,,,No,,
6459927ab8385d053330fcb3,62aa26e333b0fca51f65d3ac,2023-05-09T00:23:26.860000Z,2023-05-09T01:51:24.243000,2392,No,30,Female,1,White,Greece,Greece,Greece,Greek,Yes,Full-Time,3,41.90.71.14,762,1,0,1,0,R_2owokldWRRaG2ME,-1.2841,36.8155,EN,50 tokens,Blue,1,i have no advice but if you can provide the colors with the writings,11.379,17.542,78.003,2,Blue,Blue,100 Tokens,100,donate as much tokens as you can to the public fund that will maximize you earnings,10.4,115.021,128.885,13,100,100,80 tokens,20,do not allocate more tokens to the other player to  safeguard your earning or your tokens,7.066,65.529,84.572,6,20,20,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,leader,No,0,,,No,,
6459c1cbe4591a4c528d6e0e,60d8e15a6c288cc5672c5b89,2023-05-09T03:45:15.125000Z,2023-05-09T14:11:47.825000,360,No,41,Female,1,White,Poland,Poland,Poland,Polish,No,Full-Time,3,80.54.78.193,941,1,0,1,0,R_2AkbiibHeqhHmfv,50.2044,20.9244,EN,50 tokens,Blue,1,I am pretty sure my opposite player choose the same thing as me. The goal of this game for most people would be to get as many tokens as they can. Just believe in other person. ,7.516,102.22,103.869,8,Blue,none,100 Tokens,50,"Contributing 50 tokens is the most responsible option. If the other player contributes the same amount, you reveive plenty of tokens in return",3.61,129.124,133.599,12,50,50,80 tokens,50,"I would say it's pretty similar to the first task. I believe it's best to treat role B equally. It's morally best option,",4.149,72.089,73.312,5,35,30,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,"I would say it's a way how you are bonded with a members of your family. Not just simple bonds like beind a brother, sister, mom or dad but your emotions towards family members.",No,0,,,No,,
66a10f886ba5a90686d83947,602a8492c083e308e24fc90b,2024-07-24T14:28:27.572000Z,2024-07-24T16:31:36.219000Z,411,No,39,Female,1,Mixed,United States,United States,United States,English,Yes,Other,2,24.183.254.78,879,1,0,1,0,R_6dGt0GNPHUy5GMm,36.334,-82.3439,EN,50 tokens,Blue,1,Try and go for the higher payout when considering your decision for this task. ,5.358,51.718,75.619,7,Blue,Blue,125 Tokens,10,Consider the higher option because you both can receive a higher token payout.,5.62,35.579,39.617,8,50,50,80 tokens,20,If you allocate 20 tokens to the other role the final payout will be better.,7.702,43.388,47.409,4,20,47,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,not well off,0,1,A feeling that is close to family love.,No,0,,,No,,
66a110c3ef78bec7ff0a1d2d,6669b1aaabc7ea3ae7ace2a5,2024-07-24T14:33:48.921000Z,2024-07-24T16:31:43.435000Z,8,No,71,Female,1,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time,4,89.114.25.34,683,1,0,1,0,R_8wT5wxtBzBp9Eut,41.1691,-8.6793,EN,50 tokens,Blue,1,I think people with healthy relationship with their siblings would know the value of helping each other out. That being helping a younger sibling with homework or covering for the older one. So teamwork would be ideal in the situation of siblings.,25.082,25.082,97.859,1,Yellow,Blue,125 Tokens,10,Not knowing the type of person you are matched with can be hard. But I think investing half is a decent medium risk medium reward option since worst case you get around 80 tokens.,4.967,78.304,101.741,5,50,100,80 tokens,50,Being Role A means you have all the power and can decide to take all the tokens. But there is a 50-50% you would be Role B so you have to consider that if everyone just kept the tokens you could get nothing aswell.,8.831,20.381,80.347,2,0,50,"Gamble 4: Event A, Payoff: 34 tokens; Event B, Payoff: - 2 tokens",4,not well off,0,1,People that are there for you when you struggle the most be it just sending a text to check up on you or activly going out of their way to help you. This usually mix with direct blood relatives since they been there all your life.,No,0,,,No,,
66a11e2583927131cc3cd5d1,666a09bf7e21e0d346d2d675,2024-07-24T15:30:49.863000Z,2024-07-24T16:33:43.087000Z,118,No,34,Female,1,White,United States,United States,United States,English,No,Full-Time,1,73.93.30.207,444,1,0,1,0,R_2OqCyJXBMdmzvDS,37.2599,-121.9171,EN,50 tokens,Blue,1,The maximum award is if we both choose Blue.  Hopefully they have faith that I will do the right thing.  Go Blue,4.976,4.976,37.723,1,Yellow,Blue,125 Tokens,50,This makes sure I get a reasonable amount.  Not sure what the other person will do.,6.6,63.301,64.818,3,50,40,80 tokens,0,I want more money.  I don't get a reward for giving tokens to B.  More for me to keep,3.606,34.534,42.068,4,20,42,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,not well off,0,1,A strong bond,No,0,,,No,,
66a1104211f9d814a92b93c3,60efc4347ae709f7f3dd8b04,2024-07-24T14:31:30.436000Z,2024-07-24T16:31:42.335000Z,651,No,31,Female,1,White,Poland,United Kingdom,United Kingdom,Polish,No,Full-Time,1,185.12.23.168,1220,1,0,1,0,R_2wLARJ6cLHClZMZ,49.7435,21.4717,EN,50 tokens,Blue,1,You should pick whatever you want. I think a lot of people will pick yellow cause who want belive in another person. But i think you should belive and pick blue.,52.9,52.9,221.101,1,Yellow,Blue,100 Tokens,30,"If i understood that interaction right, the worst that can happen if you contribute 100% of your tokens and your conterpart contribute 0 you will only lose 25 tokens ",3.366,240.937,241.852,20,45,70,80 tokens,12,I think you should allocate between 40 to 50 points to role B. I think allocating them more then 50 is irrational.,3.438,126.841,137.361,40,50,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,not well off,0,1,Kinship means to me having a deep sense of connection and responsibility to my family and loved ones.,No,0,,,No,,
66a11a62de53de81fa7bb76b,62b055bb62f69229f957be65,2024-07-24T15:14:49.462000Z,2024-07-24T16:33:38.954000Z,1545,No,40,Female,1,White,United States,United States,United States,English,No,Full-Time,2,70.88.214.178,827,1,0,1,0,R_7C8PhvH7rhlVUt3,42.8674,-71.3793,EN,50 tokens,Blue,1,"Always choose blue. When both parties choose blue, you get a higher payoff. Yellow will yield half the payoff. However, there is a guaranteed payoff of 50 cents regardless on what your partner picks",1.993,14.381,65.161,3,Blue,none,50 Tokens,50,Contribute half to the public fund. You have some to fall back on. You also get a payout that is 50% higher,11.249,12.265,36.592,2,50,50,80 tokens,0,"If you are assigned to role A, don't allocate anything to B. They have no input in the decision. You have all the power",6.294,22.877,52.978,12,0,51,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,not well off,0,1,It is the relationship that you have with your blood relatives,No,0,,,No,,
