submissionid,id,startedat,reviewedat,totalapprovals,age,female,countryofbirth,countryofresidence,nationality,language,studentstatus,employmentstatus,session,ipaddress,duration,treatment,control,t1,t2,responseid,locationlatitude,locationlongitude,userlanguage,q6comp,action1,advice1,timeraction1_firstclick,timeraction1_lastclick,pagetimersh,timeraction1_clickcount,dnorm1,snorm1,comp2,action2,advice2,timeraction2_firstclick,timeraction2_lastclick,pagetimerpgg,timeraction2_clickcount,dnorm2,snorm2,comp3,action3,advice3,timeraction3_firstclick,timeraction3_lastclick,pagetimerdic,timeraction3_clickcount,dnorm3,snorm3,lotteries,risktolerance,wealth,poor,lowerincome,describekinship,sibling,hassibling,kin,closeness,service,kin2,close2,black,asian,mixed,student,blue,bluednorm,bluesnorm,ethnicity,sex,treatments,onlychild
6459823523686b1663e86c46,627e7c4b12787b51092b1984,2023-05-08T23:14:01.951000Z,2023-05-09T01:50:52.321000,509,32,1,United States,United States,United States,English,Yes,Unemployed (and job seeking),5,96.240.137.140,472,c,1,0,0,R_3MF0pktDQRNE0HC,39.050301,-77.3909,EN,50 tokens,Blue,"Blue may have greater risk, but there is also a greater reward. Any player would understand this and choose blue. Once you both choose blue, you both win. ",2.279,14.007,56.081001,5,Blue,Blue,100 Tokens,40,Think about the sum of what you have left plus your share of what you can earn. You don’t want to give too much or too little. ,14.295,45.307999,72.934998,8,50,20,80 tokens,50,Do whatever you think is most appropriate. I think an even split is fair. You have to decide what is fair to you. ,5.0180001,33.716,47.402,5,20,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,Feeling a similarity to people to the point you feel like family regardless of blood. ,Yes,1,I have a brother/brothers,2,No,,,0,0,0,1,1,1,1,White,Female,0,0
64598984e9415a586a9f793e,62c4da8a7f7d6a88e472de9d,2023-05-08T23:45:12.921000Z,2023-05-09T01:50:55.479000,366,39,1,United States,United States,United States,English,No,Full-Time,5,172.56.112.62,517,c,1,0,0,R_3oFqQcwbdkroW6U,41.768902,-71.4758,EN,50 tokens,Blue,"if we both choose blue, we can make more. let's work together. let's both choose blue.",2.2019999,58.129002,59.300999,4,Blue,Blue,100 Tokens,100,let's maximize our earnings. both of us should contribute 100 tokens.,6.4780002,8.4469995,34.403,4,100,100,80 tokens,50,"let's share evenly. if in role A, we should allocate half of the tokens to the other player. it is only fair.",3.846,4.9569998,53.333,2,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,a close social relationship/bond; family; friends,Yes,1,I have a sister/sisters,1,No,,,0,0,0,0,1,1,1,White,Female,0,0
64599cbb65185d4e9a3e030f,63bc0a007b1c348dff56b59d,2023-05-09T01:07:14.624000Z,2023-05-09T01:51:27.152000,1015,50,1,United States,United States,United States,English,No,Full-Time,5,174.238.64.51,693,c,1,0,0,R_OPCAtYuYsybtUBz,35.222698,-80.7938,EN,50 tokens,Blue,Choose the color you like the best. Choose the color that gives more tokens.,3.4679999,69.632004,104.078,9,Blue,Blue,100 Tokens,50,To contribute half of the same. To contribute the bonus plus the half.,5.5219998,67.059998,92.597,12,45,100,80 tokens,20,To give 20 out of the 10” tokens.  To keep 80 out if the 100 tokens,7.77,66.033997,66.420998,20,95,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,Between siblings ,Yes,1,"I have both, brother(s) and sister(s)",8,No,,,0,0,1,0,1,1,1,Mixed,Female,0,0
645989e96b864822a2823860,6458939bc77c645ea7979b33,2023-05-08T23:46:57.526000Z,2023-05-09T01:50:55.923000,12,19,1,Belgium,Germany,Belgium,French,No,Full-Time,4,89.0.2.24,668,c,1,0,0,R_1hZsgqo0Jh8WYNS,50.9244,6.9692998,FR,50 tokens,Blue,"Just hope for the best, your partner may have good intentions. If you want safety, choose yellow. Otherwise blue makes sense.",14.519,50.141998,77.967003,5,Yellow,Blue,125 Tokens,50,It's the safest choice. You don't loose too much. 100 would be too much but 0 would not make sense.,6.0609999,30.608,50.368,6,50,50,80 tokens,50,50 is fair. You may be tempted allocate 0 to your partner but there is no reason to.,6.9959998,8.5380001,43.605,2,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,"It means looking after your people, after each other. Wish for the best for your people and help them get there.",Yes,1,I have a sister/sisters,4,No,,,1,0,0,0,1,0,1,Black,Female,0,0
6459766859ab57af213c8ef5,5e4834c1a1b388000a6b771d,2023-05-08T22:23:51.593000Z,2023-05-09T00:31:38.260000,247,47,1,United States,United States,United States,English,No,Other,5,174.198.194.19,886,c,1,0,0,R_1f88V5u1vsp115x,40.7066,-74.202698,EN,50 tokens,Blue,"Pick blue.  Blue guarantees payout.  Yellow is risky, just pick blue.",2.7149999,28.666,101.308,2,Blue,Blue,100 Tokens,50,Contribute 50 tokens to the public fund.  You'll get your money back.,6.4640002,23.701,102.696,2,50,100,80 tokens,50,"If you want to be fair, donate 50 tokens for equal pay.  If you want to be charitable, donate more than 50 tokens.  If you want more for yourself, donate less than 50.",13.705,18.190001,110.556,2,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,Relationship to others based on common interests.,Yes,1,"I have both, brother(s) and sister(s)",7,No,,,0,0,0,0,1,1,1,White,Female,0,0
645976ab7930037033eb5f08,5e9d6ac472afd401d2f939dc,2023-05-08T22:24:48.639000Z,2023-05-09T00:31:40.252000,118,23,1,United States,United States,United States,English,No,Full-Time,5,173.21.194.49,358,c,1,0,0,R_WBezQgXmv8ziQOR,39.479599,-88.375504,EN,50 tokens,Blue,"I'm hoping that my counterpart is smart and trusts me, so I'm choosing the possibility of higher payout.",2.415,29.976,33.820999,3,Blue,Blue,100 Tokens,100,"Again, I'm trusting that my partner is smart and will choose the option that leads to the highest payout for us both.",4.421,6.0089998,25.066,2,100,100,80 tokens,50,It just seems fair to me to split the cash when the other person has no choice.,6.961,8.2349997,23.424,2,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,familial relationship - the quality of being related by family ties,Yes,1,I have a brother/brothers,3,No,,,0,0,0,0,1,1,1,White,Female,0,0
645975d5bfcd323a17139cfe,603990bc95a5a047b165f662,2023-05-08T22:21:09.368000Z,2023-05-09T00:31:34.797000,239,22,1,United States,United States,United States,English,No,Full-Time,5,100.16.251.233,523,c,1,0,0,R_3IbpLeycFhBpqo5,39.071499,-76.696297,EN,50 tokens,Blue,Choosing blue is the best strategy to maximum the amount of reward. Everyone benefits by picking only blue. Picking yellow is limiting your reward for participation.,1.499,5.3530002,96.199997,2,Blue,Blue,125 Tokens,50,Contributing half of your tokens to the public fund seems to be the best strategy. You hedge against risk by keeping half the tokens while also attempting to increase your reward at the same time.,6.948,8.9919996,95.906998,2,40,50,80 tokens,30,Keep most of the tokens for yourself but not all of them. Granting a small amount of tokens to the other player is fair. Yet by keeping most of them you get the biggest reward.,6.7940001,9.1440001,60.558998,2,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,"Kinship means close, friendly relations between people who are related to each other.",Yes,1,"I have both, brother(s) and sister(s)",5,No,,,0,0,0,0,1,1,1,White,Female,0,0
64598dda8aa13327b28f0512,60fd8920ba73375685705aee,2023-05-09T00:04:05.914000Z,2023-05-09T01:50:58.574000,1648,21,1,Mexico,Mexico,Mexico,Spanish,No,Part-Time,4,201.141.119.226,688,c,1,0,0,R_1DJ4t1r2Gauaezo,19.4326,-99.133202,EN,50 tokens,Blue,Both you and them want the most out of this so maybe choose blue.,3.51,14.313,68.313004,2,Blue,Blue,50 Tokens,50,50% is a good middle ground so you don't waste everything just incase.,7.757,46.448002,77.771004,3,50,50,80 tokens,20,Being generous is never a bad thing so give them a little bit so that they too get a little of what you get.,6.3979998,74.039001,74.691002,6,20,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,A type of family relationship that can also be felt when another outside the family can feel if they are close enough.,Yes,1,I have a brother/brothers,8,No,,,0,0,0,0,1,1,1,Other,Female,0,0
64597760d9335e24a84054a6,61033eba81c29e606045a4bd,2023-05-08T22:27:48.271000Z,2023-05-09T00:31:46.473000,54,20,1,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking),4,85.245.187.26,863,c,1,0,0,R_3fAvIDIz1vQehB3,38.6306,-9.1110001,PT,50 tokens,Blue,"There are two players, and each of them has to make an individual decision between 2 colore: yellow or blue. If both players decide on yellow, each player is awarded a reward of 50 tokens (each token corresponding to 0,01$ in bonus). If both players chose blue they are awarded 100 tokens each. If the players choose different colors, no bonus will be given.",2.059,118.048,161.48599,12,Blue,none,125 Tokens,68,there are two players and each one begins the interaction with 100 tokens. each player has to decide the amount they wish to donate to a community fund from their individual amount of tokens. the total amount of tokens in the community fund will increase by 50% and then be split equally between the players. the final amount of tokens awarded corresponds to the sum of the tokens not donated and half of the community fund.,3.881,150.916,151.942,9,51,64,80 tokens,50,"this interactions has two roles: A and B. each of the two player has a different role and there is a shared endowment of 100 tokens. the player with the role A will decide how the endowment is split between the players while role B ""observes"". if role A decides to give 40 tokens to role B, it will be awarded with 60 tokens in this interaction.",2.9779999,51.592999,170.787,13,31,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,How close I am to someone,Yes,1,"I have both, brother(s) and sister(s)",3,No,,,0,0,0,1,1,1,0,White,Female,0,0
6459759421e777363c8f0556,61171a54a45f9ffc236675db,2023-05-08T22:20:04.743000Z,2023-05-09T00:31:33.460000,147,20,1,Portugal,Portugal,Portugal,Portuguese,No,Unemployed (and job seeking),4,94.62.93.129,870,c,1,0,0,R_2rO6W50BZ0G0UBy,38.682098,-9.1619997,EN,50 tokens,Blue,"Both choosing blue is the best option as it benefits both participants, as it gives the most amount of tokens for both",64.955002,87.183998,126.753,4,Blue,Blue,125 Tokens,100,Contributing the max amount of tokens will give you more profit because your return is directly dependent on your share of the public fund,33.759998,34.646,93.237999,2,50,100,80 tokens,50,"Because the person in Role B does not have any decision power, the person in Role A should not be greedy. Go for half, both benefit the same",7.1329999,61.401001,100.54,5,25,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,"Being fair, nice and sympathetic for other people and their situations",Yes,1,I have a brother/brothers,7,No,,,0,0,0,0,1,1,1,White,Female,0,0
6459763b655bcb77b1c95e4d,614bba32907201e9aa251b83,2023-05-08T22:22:54.104000Z,2023-05-09T00:31:36.805000,183,25,1,United States,United States,United States,English,No,Full-Time,5,173.168.104.128,623,c,1,0,0,R_eex5WNvJ0WpCESJ,28.4797,-82.556198,EN,50 tokens,Blue,If you choose yellow you get 50 tokens no matter what. If either of us chooses blue you get a bonus 100. If we  choose blue when the other chooses yellow you get zero. If you pick yellow you get the 50 minimum guarantee. .,1.682,174.01801,174.405,23,Blue,Blue,100 Tokens,50,I would choose 50. That way everyone gets the best chance of getting anything or extra ,3.777,60.789001,61.199001,10,50,50,80 tokens,20,"Allocate 20 tokens, that seems to make the most sense to me as far as that goes",4.3790002,24.076,24.503,3,20,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,Not sure. Closeness to someone,Yes,1,I have a brother/brothers,0,No,,,0,0,0,0,1,1,1,White,Female,0,0
64598f3decafbfab7d9c1531,614f23fabc0fcaa3cdfb9e05,2023-05-09T00:09:49.747000Z,2023-05-09T01:50:59.445000,3146,47,1,India,Germany,India,English,No,Unemployed (and job seeking),4,188.111.47.170,582,c,1,0,0,R_3Icmcvy1foQR3VG,51.784698,6.1399999,EN,50 tokens,Blue,"always go for the strategy where both win. since the rules of the games are set, and both players know they can win more if both opt for the blue, this is most likely going to the scenario",4.6100001,34.599998,102.175,3,Blue,Blue,50 Tokens,19,"i think in this case, the pick is going to be more random, as the rules of the game is more complicated and also involves losing money",3.694,11.24,52.667999,3,40,100,80 tokens,10,"since here it involves both losing money, but also need to consider not getting completely greedy, a small amount may be shared with role b",7.3920002,8.1719999,61.091999,2,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,"people close to me, mainly family, but very rarely friends",Yes,1,"I have both, brother(s) and sister(s)",9,No,,,0,0,0,0,1,1,1,Other,Female,0,0
64597f9ab50991cf27405479,615b1496a4b98fd09e865473,2023-05-08T23:02:50.706000Z,2023-05-09T00:31:47.759000,152,24,1,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking),4,105.184.174.35,706,c,1,0,0,R_1JJ7tBvnMBPKsda,-25.877501,28.167999,EN,100 tokens,Blue,just choose blue because you will both stand to benefit more. Its better to consider the other person than being selfish and getting a guaranteed amount.,7.5339999,74.190002,136.49699,4,Yellow,Blue,100 Tokens,50,it is better to give than it is to receive. being selfless is more beneficial than being selfish.,6.3400002,11.55,52.922001,3,40,50,20 tokens,20,look out for yourself if you have the opportunity to because that is what the other person will do,11.65,13.658,44.502998,2,20,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,it means family,Yes,1,"I have both, brother(s) and sister(s)",7,No,,,1,0,0,1,1,0,1,Black,Female,0,0
64598ac187c0c14151c2d4f0,63b6cf1609c12f37f2cf0371,2023-05-08T23:50:30.398000Z,2023-05-09T01:50:56.499000,652,27,1,United States,United States,United States,English,No,Full-Time,2,172.58.248.181,289,c,1,0,0,R_wRSU9r3V4CAUKeB,37.750999,-97.821999,EN,50 tokens,Blue,Think about what the other player would pick. Then choose a color opposite from that.,2.7030001,50.615002,60.916,6,Yellow,Blue,100 Tokens,40,Think carefully and assess the situation before choosing. Pick the opposite of what you chose last question.,3.283,35.217999,62.118999,4,30,84,20 tokens,31,Shhdkaudbabfosushabjfiduahnroaudhwnfoushsbbfbrbrjifudhvabebrbwjksifbsb,2.96,35.743999,48.441002,6,69,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,Relating to,Yes,1,I have a sister/sisters,0,No,,,1,0,0,0,1,0,1,Black,Female,0,0
645975775add19b7d801555f,5bfb7a8b3db90d0001f559a8,2023-05-08T22:19:40.418000Z,2023-05-09T00:31:33.118000,89,35,1,South Africa,South Africa,South Africa,English,No,Part-Time,4,102.249.3.207,802,c,1,0,0,R_W6C6P220duiT6uZ,-29.8556,31.044901,EN,0 tokens,Blue,The first interaction I pick blue and you pick yellow at the second one I will pick Yellow so we both get what we want at the end,2.98,71.209,72.459999,4,Yellow,Blue,50 Tokens,10,Do not donate anything back into the public fund because no one ever does,4.7909999,77.524002,79.207001,11,30,50,80 tokens,10,Something is always better than nothing in the end the long term all ways think about that,2.697,38.159,52.389999,9,40,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,relationship that is deeper than friends,Yes,1,"I have both, brother(s) and sister(s)",0,No,,,1,0,0,0,1,0,1,Black,Female,0,0
64598145b50991cf274054c9,5ff00803baa7c43c33194f78,2023-05-08T23:10:02.292000Z,2023-05-09T01:50:51.916000,443,45,1,Swaziland,South Africa,Swaziland,English,No,Unemployed (and job seeking),4,197.184.183.100,643,c,1,0,0,R_vZCjiiQuS0xxKGl,-26.3811,27.837601,EN,50 tokens,Blue,Just go with your gut feeling and hope that your gut goes with that of your partner.,4.7389998,32.528,64.700996,4,Blue,none,100 Tokens,50,This had to do with sharing and how in your general life you would share or give to others. Give what comes from your heart without thinking of the reward you might get.,9.7320004,22.124001,91.661003,4,50,100,80 tokens,50,We live to share so I suggest give willingly so that when roles are reversed you can be given ,8.9250002,12.846,58.194,3,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,I don’t know it.,Yes,1,"I have both, brother(s) and sister(s)",3,No,,,1,0,0,0,1,1,0,Black,Female,0,0
6459762466ca592f14bfb9fb,5ffdc8a498569434d22c4397,2023-05-08T22:22:28.815000Z,2023-05-09T00:31:35.990000,163,25,1,United States,United States,United States,English,Yes,Other,5,68.230.24.133,472,c,1,0,0,R_3qJ4jySYQiJgVXX,32.250301,-110.945,EN,50 tokens,Blue,"Upon reading the instructions, most would want to choose Blue out the gate since you get more tokens, which makes it more likely both participants are going to want to choose Blue.",4.1620002,5.9039998,41.23,3,Blue,none,100 Tokens,30,"I would assume you'd want to have more tokens for yourself at the end of the contribution, but would still want to contribute a fair amount, so anything from 25-50 would be a good range.",7.9590001,55.407001,55.702,3,50,50,80 tokens,50,"Both of you  receive an equal amount of tokens, which makes it the more moral choice.",4.4029999,6.1220002,30.26,2,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,"Kinship means family. People that you have a bond with, whether by blood or by friendship.",Yes,1,I have a sister/sisters,8,No,,,0,0,0,1,1,1,0,White,Female,0,0
645989bb08176c45c3a37e34,60430fc782b5752a7ae8d797,2023-05-08T23:46:16.222000Z,2023-05-09T01:50:55.623000,2635,41,1,Japan,United States,United States,English,No,Part-Time,5,73.162.238.49,516,c,1,0,0,R_URwAJu0uZJRxt0B,38.4361,-122.6718,EN,50 tokens,Blue,If all players pick blue every time and you will get a 100 token payout.,2.0220001,41.049,44.292999,4,Blue,Yellow,125 Tokens,50,"I think 50 is a good number to contribute, because you are guaranteed to have 50 tokens in the end.",16.275999,51,57.542999,3,50,50,80 tokens,40,"I think it's nice if both players win equally, but something is better than nothing.",14.6,51.737999,52.856998,4,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,"I'm not totally sure, but I'm thinking family, or friendship. Like, caring for others.",Yes,1,I have a sister/sisters,3,No,,,0,0,0,0,1,1,0,White,Female,0,0
64597675ce546bdcb63c8f2e,60d0d11f7c91e65cfd726629,2023-05-08T22:23:49.041000Z,2023-05-09T00:31:39.099000,220,23,1,Mexico,United States,United States,English,No,Part-Time,5,174.86.243.65,944,c,1,0,0,R_RD1KGW2nTfTVllf,38.615398,-90.215897,EN,50 tokens,Blue,"If both people are being genuine and caring, both players would choose blue. So I would just stick to that and hope that it's a high chance they will do the same thing back for you",2.302,65.105003,135.321,6,Blue,Blue,100 Tokens,100,I think contributing al tokens is the fair thing to do if both parties want to split the fund equally and fairly. I trust that the other player will also do the same,7.645,31.912001,120.748,3,100,100,80 tokens,50,I believe in being fair and trusting that my fellow human will also want whats best for both of us so the best option would be to split it 50/50 and allocate half the tokens,11.653,18.665001,60.868,2,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,a bonding of certain characteristics or like minded personality traits,Yes,1,"I have both, brother(s) and sister(s)",9,No,,,0,0,0,0,1,1,1,Other,Female,0,0
6459766fc5f655c01845afd3,613b8c9719c838f7c5e7297c,2023-05-08T22:23:43.218000Z,2023-05-09T00:31:38.787000,220,22,1,United States,United States,United States,English,No,Part-Time,5,70.189.62.79,415,c,1,0,0,R_26fpS0ogHPnxgwR,30.4496,-91.1922,EN,50 tokens,Blue,I feel as though you kind of just have to go with your gut. Chances are 50/50 as its like heads or tails. All in all to say just try your best and have a little fun.,1.92,80.356003,80.846001,4,Yellow,Blue,100 Tokens,43,I would say to a future player it does not matter how much you give. It's sometimes whats in the heart that counts.,5.342,58.200001,58.655998,5,40,73,80 tokens,30,I would say to make an educated guess. Sometimes you also have to go with your gut though. It doesn't matter if you are right or wrong you're still getting something.,10.242,79.152,79.608002,4,66,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,not well off,0,1,It means an connection to someone that you can relate to it doesn't necessarily have to be by blood.,Yes,1,I have a brother/brothers,6,No,,,1,0,0,0,1,0,1,Black,Female,0,0
6459758ffc122c51758e4c6b,6147c21c933739516362d0ee,2023-05-08T22:22:37.219000Z,2023-05-09T00:31:33.292000,85,32,1,Portugal,Portugal,Portugal,Portuguese,No,Other,4,85.247.125.17,693,c,1,0,0,R_3Gv1Hd1F1OWPGTo,38.566101,-7.8931999,PT,50 tokens,Blue,"a melhor forma de qualquer um granhar é no azul, logo em teoria todos iriam para o azul, só iriam para o amarelo caso quisessem que o outro perca",2.3,25.285,61.478001,3,Blue,Blue,125 Tokens,100,"se contribuirem todos com o maximo é a forma de maximizar o lucro, claro que existe o risco da outra pessoa ser idiota e querer penalizar o outro ou então apenas não saber fazer contas",5.1030002,9.0240002,68.343002,2,50,100,80 tokens,50,"é a forma de ficarem os dois iguais, mas a maioria das pessoas vai ficar com os tokens",6.0029998,21.778999,35.861,3,0,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,not well off,0,1,é ser familiar,Yes,1,I have a sister/sisters,10,No,,,0,0,0,0,1,1,1,White,Female,0,0
64599833d9e4cd6c7897d29c,63df1d550a6028079e564d7e,2023-05-09T00:47:51.855000Z,2023-05-09T01:51:26.386000,652,53,1,United States,United Kingdom,United Kingdom,English,No,Full-Time,4,92.40.216.154,1343,c,1,0,0,R_3QKLSF4ToBo6udU,51.509499,-.0955,EN,50 tokens,Blue,"If you choose Blue ueach of the player will receive 100 token, this is better than to choose Yellow where both players will receive 50 tokens each.",40.952,59.720001,200.843,2,Blue,Blue,100 Tokens,51,"I beleive 5o tokens is the correct amount to contribute., Any thing more than this will not be justified ",10.65,77.836998,124.812,4,50,50,80 tokens,40,In the spiriti of fairness i have allocated 40 token to Role B and also put myself a bit higher a the leader of the pack.,25.228001,39.900002,153.119,2,30,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,not well off,0,1,It simply means relations ,Yes,1,"I have both, brother(s) and sister(s)",9,No,,,1,0,0,0,1,1,1,Black,Female,0,0
645976e6337909f108335fa1,5ae5474458af2400010a3a54,2023-05-08T22:25:42.827000Z,2023-05-09T00:31:42.440000,179,32,1,United States,United States,United States,English,No,Part-Time,5,75.30.105.131,584,c,1,0,0,R_sZtO4OJMKSA9MNH,42.282299,-87.8601,EN,50 tokens,Blue,Choose yellow if you want tokens regardless of the other participant's choice.,4.8730001,44.445999,45,4,Yellow,Blue,125 Tokens,50,Put in at least 1 token to the public fund so that you can maximize your payout.,1.793,144.688,158.993,11,25,20,80 tokens,35,"If you are Role A, allocating 0 tokens will benefit you the most.",6.4640002,47.035999,47.723999,9,0,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,not well off,0,1,Kinship means camaraderie and companionship. It means you like the people you're with and it's mutual.,Yes,1,I have a sister/sisters,7,No,,,0,1,0,0,1,0,1,Asian,Female,0,0
64598fd746c3b047278d6de8,5c6f64cdcacbc8000113ed19,2023-05-09T00:12:15.691000Z,2023-05-09T01:51:00.360000,3236,56,1,United States,United States,United States,English,No,Full-Time,5,172.119.250.156,543,c,1,0,0,R_2tlKhEqnbutiltt,34.176498,-118.614,EN,50 tokens,Blue,"If both players choose Blue, it ends up being best for everyone! Both players will receive the maximum prize, and it's hoping for the best in humanity to be shown.",9.7049999,10.537,67.776001,2,Blue,Blue,125 Tokens,100,"Hope for the best that you'll be able to share the contributions of your partner! All of the money that goes into the public fund is multiplied, so it is in everyone's best interest to contribute the max.",3.257,34.926998,85.959999,7,50,100,80 tokens,50,"Since Role B doesn't have any control over the amount they'll get, it's fair to share equally.",8.6040001,14.512,48.576,4,20,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,not well off,0,1,family ,Yes,1,I have a brother/brothers,7,No,,,0,0,1,0,1,1,1,Mixed,Female,0,0
64597c980a860570dae30d5a,5d33c8bef7b9c100015ae7d1,2023-05-08T22:50:00.338000Z,2023-05-09T01:50:50.538000,2698,38,1,Poland,Poland,Poland,Polish,No,Full-Time,4,185.216.181.147,829,c,1,0,0,R_2YhKvWg7N4YnKQ2,51.8466,16.575899,EN,50 tokens,Blue,I would always choose the blue one as both players would receive 100 not just 50. I think that other people may think the same. 100 is better than 50.,3.8239999,7.2080002,72.927002,2,Blue,Blue,125 Tokens,50,I choose 50 because it is half of 100. It is safe to choose 50 in my opinion than less or more tokens. I think this gives 50/50 chance of winning or losing,7.0780001,14.186,89.539001,2,50,50,80 tokens,50,I chose 50 because it is a fair decision. Every participant should have the same chances of winning the same tokens. I would advice choosing half of tokens.,3.901,10.818,70.750999,4,20,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,not well off,0,1,kinship to me means be related by blood like a family but also by relationships of diferent kinds (for example close friends; i would also refer to it as kinship in some way),Yes,1,I have a sister/sisters,3,No,,,0,0,0,0,1,1,1,White,Female,0,0
64597703ada68d5e5044e172,5dacd8e195be5f0017360fbc,2023-05-08T22:26:11.477000Z,2023-05-09T00:31:43.441000,17,23,1,United States,United States,United States,Spanish,No,Unemployed (and job seeking),5,104.183.254.123,589,c,1,0,0,R_2Bn898mJAisRJKN,32.725399,-97.320801,EN,50 tokens,Blue,"if both players know the game right, blue is the better choice. Blue will guarantee both of you with 100 tokens, which is double than yellow if you are selfish and go that route. ",2.494,41.354,72.311996,4,Blue,Blue,100 Tokens,50,"I think 50 is a good bet, it's the divide that ensures you at least you have half of what you had in case you lose it. ",3.859,10.95,36.148998,7,50,50,80 tokens,50,I think it rather to play it safe and fair here so that you both benefit the same amount.,8.4429998,9.1409998,31.132,2,20,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,not well off,0,1,"kinship is a very close bond, often blood related.",Yes,1,I have a brother/brothers,8,No,,,0,0,0,0,1,1,1,Other,Female,0,0
645975eade39a2486a30fcfa,5e45ad5adb671e0952ec6b86,2023-05-08T22:21:30.002000Z,2023-05-09T00:31:35.148000,362,28,1,United States,United States,United States,English,No,Part-Time,5,73.24.72.55,406,c,1,0,0,R_1ewQYe59Siu7QTp,28.773899,-81.646301,EN,50 tokens,Blue,"If both choose blue, you can guarantee the highest amount of tokens earned.",1.7029999,51.214001,54.595001,5,Blue,Blue,125 Tokens,50,It would help everyone if we each contribute the same amount of tokens.,3.6110001,6.625,27.816,2,50,50,80 tokens,50,It seems fair to split the amount so that both people come out the same.,2.6719999,3.71,22.955,2,50,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,not well off,0,1,being related to someone either by birth or by closeness of character,Yes,1,I have a sister/sisters,9,No,,,0,0,0,0,1,1,1,White,Female,0,0
64597f2d14e742f826f8d7ee,5f123b410a3c0716f25eeb43,2023-05-08T23:01:07.767000Z,2023-05-09T01:50:51.224000,178,39,1,South Africa,South Africa,South Africa,English,No,Full-Time,4,169.1.11.200,727,c,1,0,0,R_pfO66D73WMK4tSV,-33.914001,18.412901,EN,50 tokens,Blue,Choose wisely. Always choose blue. Your counterpart might also have chosen blue.,2.8599999,6.9770002,63.926998,2,Yellow,Blue,125 Tokens,75,Try to contribute a reasonable number. Not too much and not too little but do not be afraid to take risks.,18.444,26.372,73.353996,3,50,50,80 tokens,50,Be fair. Do not be stingy with the tokens. Be considerate of your counterpart.,4.349,6.0289998,54.171001,2,30,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,not well off,0,1,Kinship means being related either by blood or by law.,Yes,1,I have a sister/sisters,10,No,,,0,0,0,0,1,0,1,Other,Female,0,0
